sessionID,siteID,utilization_rate,tariff,multiplier,pricing_signal,revenue_inr,dynamic_revenue_inr
2_39_81_4550_2020-12-12 22:20:54.656127,caltech,1.0,27.0,1.8,SURGE,641.535,1154.763
2_39_78_364_2021-09-13 17:46:25.642391,caltech,0.7446227263296217,14.34,0.9557,NORMAL,615.78,588.6856799999999
1_1_191_808_2021-06-16 17:05:02.369985,jpl,1.0,27.0,1.8,SURGE,97.53,175.554
1_1_179_788_2021-06-15 16:14:56.025715,jpl,0.3824798867442422,9.99,0.666,NORMAL,147.17999999999998,98.02188
1_1_193_825_2021-09-09 19:55:16.098679,jpl,0.3026284253415355,9.03,0.6021,NORMAL,38.34,23.080679999999997
2_39_131_30_2020-03-09 15:37:17.829685,caltech,0.16858930211202938,12.37,0.8248,DISCOUNT,78.27,64.54665999999999
2_39_79_380_2021-03-19 16:25:54.205204,caltech,0.2615470228158041,14.23,0.9487,DISCOUNT,22.005000000000003,20.875410000000002
2_39_89_25_2021-07-13 17:32:22.097458,caltech,0.9989789667143149,26.94,1.7959,SURGE,69.045,124.00482
2_39_131_30_2021-08-13 01:52:25.829473,caltech,0.9991897585480474,26.95,1.7968,SURGE,156.525,281.22325
1_1_194_822_2021-06-18 16:26:03.603776,jpl,0.9154165607254853,21.92,1.4617,SURGE,165.22500000000002,241.44880000000003
1_1_179_798_2021-08-24 15:43:03.643914,jpl,0.24046214204071548,13.81,0.9206,DISCOUNT,91.65,84.37910000000001
2_39_81_4550_2020-12-19 01:50:48.292048,caltech,1.0,27.0,1.8,SURGE,247.30499999999998,445.14899999999994
2_39_125_21_2020-03-10 18:14:43.075359,caltech,1.0,27.0,1.8,SURGE,33.525,60.345
2_39_79_379_2021-05-25 15:32:52.832481,caltech,0.313850391667384,9.17,0.6111,NORMAL,142.74,87.26172
1_1_191_795_2021-07-15 20:49:33.491815,jpl,0.2721353374307795,14.44,0.9628,DISCOUNT,228.7145208333333,220.17584538888883
2_39_79_383_2021-07-18 21:54:31.624745,caltech,0.9397136397889978,23.38,1.5589,SURGE,134.595,209.78874000000002
2_39_139_28_2021-07-24 01:40:09.694710,caltech,0.9991220368744512,26.95,1.7965,SURGE,150.195,269.85035
2_39_81_4550_2021-02-03 04:49:28.478089,caltech,1.0,27.0,1.8,SURGE,581.01,1045.818
2_39_81_4550_2021-05-29 02:03:16.039792,caltech,1.0,27.0,1.8,SURGE,107.33999999999999,193.212
2_39_138_29_2021-07-30 16:19:56.196593,caltech,0.4063206797481509,10.28,0.6851,NORMAL,85.875,58.852999999999994
1_1_194_826_2021-08-31 12:54:20.496719,jpl,0.25351121123587594,14.07,0.938,DISCOUNT,85.545,80.24121000000001
2_39_81_4550_2021-04-23 23:58:11.625435,caltech,1.0,27.0,1.8,SURGE,132.57,238.62599999999998
1_1_179_787_2021-05-25 18:06:46.153783,jpl,0.41250840618695356,10.35,0.69,NORMAL,160.635,110.83815
2_39_79_379_2021-08-10 16:33:00.264965,caltech,0.10989822285503349,11.2,0.7465,DISCOUNT,59.16,44.172799999999995
2_39_127_19_2020-03-02 01:29:46.877948,caltech,0.9956559513466551,26.74,1.7826,SURGE,8.115,14.46634
1_1_179_797_2021-08-06 15:16:03.256806,jpl,0.3920161949071279,10.1,0.6736,NORMAL,287.265,193.4251
2_39_139_28_2021-01-15 19:31:08.458419,caltech,0.18722777927968517,12.74,0.8496,DISCOUNT,80.235,68.14626
1_1_179_787_2021-08-04 17:08:07.257271,jpl,0.9996282527881041,26.98,1.7985,SURGE,329.14500000000004,592.02214
2_39_81_4550_2021-06-03 22:11:04.040757,caltech,1.0,27.0,1.8,SURGE,386.19,695.1419999999999
1_1_179_796_2021-06-10 16:23:03.155273,jpl,0.634509471645585,13.01,0.8676,NORMAL,138.67499999999998,120.27744999999999
2_39_139_28_2021-07-12 15:36:23.750175,caltech,0.9983437615016563,26.9,1.7934,SURGE,146.355,262.4633
2_39_131_30_2021-08-14 17:32:18.315505,caltech,0.9990313206328705,26.94,1.7961,SURGE,44.474999999999994,79.8771
1_1_193_820_2021-08-26 08:45:30.473108,jpl,0.9996394664102873,26.98,1.7986,SURGE,182.10000000000002,327.53720000000004
1_1_191_807_2021-08-28 15:49:20.116946,jpl,0.9993729752325218,26.96,1.7975,SURGE,120.11999999999999,215.89567999999997
2_39_91_437_2021-06-19 15:25:54.058930,caltech,0.7953327951860276,14.94,0.9963,NORMAL,596.9399999999999,594.55224
2_39_131_30_2020-03-02 16:44:21.212074,caltech,0.423714759535655,10.48,0.699,NORMAL,176.805,123.52776000000001
2_39_92_436_2020-03-02 21:14:24.595868,caltech,0.5074700109051254,11.49,0.766,NORMAL,99.06,75.87996
1_1_193_820_2021-05-24 19:13:09.676572,jpl,0.2445013558300693,13.89,0.926,DISCOUNT,81.15,75.1449
1_1_179_809_2021-05-30 17:54:12.852658,jpl,0.7532055351021962,14.44,0.9626,NORMAL,73.785,71.03035999999999
1_1_193_827_2021-08-27 21:33:44.158800,jpl,1.0,27.0,1.8,SURGE,85.605,154.089
1_1_194_822_2021-06-17 15:07:22.445288,jpl,0.9996088861076344,26.98,1.7984,SURGE,130.39499999999998,234.53714
2_39_131_30_2020-12-28 15:51:10.070426,caltech,0.5052750565184627,11.46,0.7642,NORMAL,218.76,167.13264
2_39_81_4550_2021-07-04 23:04:39.804760,caltech,1.0,27.0,1.8,SURGE,182.7,328.86
1_1_193_829_2021-06-23 20:06:13.084287,jpl,0.6574010914051841,13.29,0.8859,NORMAL,175.51500000000001,155.50629
2_39_79_383_2021-08-10 15:44:22.804123,caltech,0.7204308596208995,14.05,0.9363,NORMAL,276.765,259.23655
2_39_79_383_2020-02-25 16:51:47.949894,caltech,0.500181752090149,11.4,0.7601,NORMAL,203.22,154.4472
1_1_179_800_2021-07-08 13:51:46.566297,jpl,0.2642181839601802,14.28,0.9523,DISCOUNT,119.88,114.12576
1_1_179_777_2021-08-05 16:51:02.439785,jpl,0.763118117037357,14.56,0.9705,NORMAL,85.47,82.96288000000001
1_1_179_790_2021-09-09 17:05:31.086974,jpl,0.9990835963751146,26.95,1.7963,SURGE,214.39499999999998,385.19635
1_1_193_816_2021-06-15 22:09:08.262899,jpl,0.7487211197931306,14.38,0.959,NORMAL,220.26,211.15592
1_1_179_800_2021-09-03 15:06:24.224537,jpl,1.0,27.0,1.8,SURGE,13.515,24.327
1_1_179_788_2021-07-15 19:56:17.227211,jpl,0.19944612544233034,12.99,0.8659,DISCOUNT,128.04279583333332,110.88506119166665
2_39_81_4550_2021-08-29 15:05:06.206332,caltech,1.0,27.0,1.8,SURGE,165.72,298.296
2_39_78_363_2021-09-02 15:27:03.420779,caltech,0.9152632222811239,21.92,1.4611,SURGE,617.895,902.95056
2_39_139_28_2021-09-08 14:46:08.568953,caltech,0.22503540564756208,13.5,0.9,DISCOUNT,81.24000000000001,73.116
2_39_125_21_2021-05-15 18:53:51.262525,caltech,0.9986308871851041,26.92,1.7945,SURGE,46.665000000000006,83.74812000000001
1_1_179_794_2021-06-29 18:28:50.972695,jpl,0.9993426818580193,26.96,1.7974,SURGE,226.86,407.74304
2_39_81_4550_2021-04-24 23:52:25.463266,caltech,1.0,27.0,1.8,SURGE,346.11,622.998
1_1_179_809_2021-05-24 19:39:32.708895,jpl,0.9400487408610887,23.4,1.5602,SURGE,306.81,478.6236
2_39_129_17_2021-07-08 15:25:01.617581,caltech,0.38713910761154857,10.05,0.6697,NORMAL,125.61000000000001,84.15870000000001
1_1_179_777_2021-08-02 14:16:51.663106,jpl,0.2915580297371574,14.83,0.9887,DISCOUNT,191.89499999999998,189.72019
1_1_193_819_2021-06-17 14:20:11.344698,jpl,0.39940730984524203,10.19,0.6795,NORMAL,183.70499999999998,124.79692999999999
2_39_79_379_2021-09-01 15:44:31.926872,caltech,0.077007700770077,10.54,0.7027,DISCOUNT,46.68,32.80048
1_1_179_791_2021-06-22 16:00:26.727261,jpl,0.8422996779693123,17.54,1.1692,SURGE,218.505,255.50518
2_39_81_4550_2021-05-08 22:48:02.162432,caltech,1.0,27.0,1.8,SURGE,281.82,507.276
2_39_79_380_2021-08-16 20:22:49.569434,caltech,0.2487771739130435,13.98,0.9317,DISCOUNT,13.635,12.707820000000002
1_1_194_826_2021-06-18 14:22:16.415617,jpl,0.74262487428763,14.31,0.9541,NORMAL,117.36,111.96144
2_39_125_21_2021-06-08 22:07:43.246385,caltech,0.6033589052456977,12.64,0.8427,NORMAL,35.175000000000004,29.640800000000002
2_39_79_380_2021-08-13 16:08:16.662961,caltech,0.17208019611276484,12.44,0.8294,DISCOUNT,51.074999999999996,42.3582
1_1_191_792_2021-09-01 19:45:12.237193,jpl,0.8869031917699814,20.21,1.3476,SURGE,165.83999999999997,223.44176
2_39_128_18_2021-08-08 19:38:25.826065,caltech,0.9255789050997189,22.53,1.5023,SURGE,88.33500000000001,132.67917
2_39_131_30_2021-07-21 01:14:59.996290,caltech,0.9989878542510122,26.94,1.796,SURGE,54.255,97.44198
2_39_139_28_2020-04-03 23:50:52.158887,caltech,1.0,27.0,1.8,SURGE,696.975,1254.555
1_1_179_777_2021-08-16 15:01:36.187799,jpl,0.9988680250366228,26.93,1.7955,SURGE,210.64499999999998,378.17798999999997
2_39_129_17_2021-03-23 23:57:54.207294,caltech,0.6396897409629737,13.08,0.8718,NORMAL,117.645,102.58644
2_39_79_377_2020-03-06 17:18:19.958220,caltech,0.5338395293034874,11.81,0.7871,NORMAL,294.45,231.8303
2_39_79_377_2021-07-12 17:07:19.615334,caltech,0.21916858394528663,13.38,0.8922,DISCOUNT,88.94999999999999,79.3434
1_1_179_788_2021-07-07 16:35:59.196326,jpl,0.9987103430487491,26.92,1.7948,SURGE,92.04,165.18112000000002
2_39_91_441_2020-07-08 15:44:40.009133,caltech,0.31810193321616875,9.22,0.6145,NORMAL,98.73,60.686040000000006
1_1_193_829_2021-07-08 21:47:42.270157,jpl,0.7264220863442652,14.12,0.9411,NORMAL,93.78,88.27824
2_39_81_4550_2021-05-17 08:07:12.876104,caltech,1.0,27.0,1.8,SURGE,739.71,1331.478
2_39_81_4550_2021-08-19 02:42:07.986389,caltech,1.0,27.0,1.8,SURGE,407.46000000000004,733.428
1_1_191_807_2021-08-19 14:12:52.885558,jpl,0.26322611762577997,14.26,0.951,DISCOUNT,111.58500000000001,106.08014
1_1_179_815_2021-09-13 13:53:08.497200,jpl,0.6571332152197755,13.29,0.8857,NORMAL,190.47,168.75642
1_1_178_828_2021-08-31 13:33:26.275865,jpl,1.0,27.0,1.8,SURGE,102.99,185.382
1_1_193_827_2021-06-24 12:33:27.305884,jpl,0.3058946066464864,9.07,0.6047,NORMAL,116.625,70.51925
2_39_78_363_2021-09-08 15:35:01.390456,caltech,0.8549104832867639,18.29,1.2196,SURGE,671.715,819.04449
2_39_131_30_2021-08-29 18:57:39.282769,caltech,0.1425918762088975,11.85,0.7901,DISCOUNT,13.620000000000001,10.7598
1_1_193_825_2021-07-29 13:46:37.238323,jpl,0.9308663976099377,22.85,1.5235,SURGE,342.33,521.4827
1_1_193_827_2021-09-02 15:59:00.953035,jpl,0.4823934511434511,11.19,0.7459,NORMAL,178.095,132.85887
1_1_179_798_2021-09-07 15:43:34.633600,jpl,0.24770526448601077,13.95,0.9303,DISCOUNT,93.15,86.6295
1_1_191_806_2021-05-26 20:02:32.985663,jpl,1.0,27.0,1.8,SURGE,44.235,79.62299999999999
1_1_178_823_2021-09-10 14:37:44.199959,jpl,0.9995500764869972,26.97,1.7982,SURGE,258.195,464.23461000000003
1_1_193_819_2021-05-26 13:48:22.974146,jpl,1.0,27.0,1.8,SURGE,102.94500000000001,185.30100000000002
2_39_78_365_2021-01-14 22:12:26.553361,caltech,0.2226002865329513,13.45,0.8968,DISCOUNT,31.395,28.15085
1_1_178_817_2021-09-09 19:44:03.123315,jpl,0.9989504279024705,26.94,1.7958,SURGE,294.96000000000004,529.7481600000001
2_39_81_4550_2021-03-18 06:34:22.771445,caltech,1.0,27.0,1.8,SURGE,82.905,149.229
1_1_193_819_2021-08-25 13:17:07.236078,jpl,0.8276310221846098,16.66,1.1105,SURGE,221.01,245.46844000000002
1_1_193_825_2021-06-30 20:04:22.134590,jpl,1.0,27.0,1.8,SURGE,92.25,166.05
2_39_81_4550_2021-07-05 02:29:55.900628,caltech,1.0,27.0,1.8,SURGE,98.64,177.552
2_39_129_17_2021-08-26 15:18:03.443603,caltech,0.31789802289282,9.21,0.6143,NORMAL,157.56,96.74184000000001
1_1_194_818_2021-08-11 14:15:44.337517,jpl,0.8707424603019781,19.24,1.283,SURGE,193.815,248.60003999999998
2_39_79_379_2020-02-26 16:21:54.291234,caltech,0.9192472048235087,22.15,1.477,SURGE,13.11,19.359099999999998
1_1_179_809_2021-08-26 15:05:42.441521,jpl,0.11699462234172574,11.34,0.756,DISCOUNT,98.625,74.5605
1_1_191_793_2021-09-08 15:39:53.718766,jpl,1.0,27.0,1.8,SURGE,114.99000000000001,206.982
1_1_194_818_2021-08-23 12:47:48.588455,jpl,0.24682063282124325,13.94,0.9291,DISCOUNT,144.25500000000002,134.06098
1_1_179_801_2021-09-07 16:05:03.714209,jpl,0.2410093992644054,13.82,0.9213,DISCOUNT,175.86,162.02568
2_39_129_17_2021-04-06 16:47:37.572008,caltech,0.8978681209717403,20.87,1.3915,SURGE,11.535,16.049030000000002
1_1_178_828_2021-09-03 23:03:54.000148,jpl,1.0,27.0,1.8,SURGE,443.895,799.011
2_39_78_365_2021-08-05 21:58:55.539072,caltech,0.18026436837263352,12.61,0.8404,DISCOUNT,31.964999999999996,26.871909999999996
1_1_178_823_2021-07-14 12:48:03.077962,jpl,0.18824828548180866,12.76,0.851,DISCOUNT,80.67,68.62328
2_39_81_4550_2021-09-07 03:06:24.920900,caltech,1.0,27.0,1.8,SURGE,499.20000000000005,898.5600000000001
2_39_79_383_2021-08-05 21:27:18.603171,caltech,1.0,27.0,1.8,SURGE,61.665,110.997
1_1_179_796_2021-06-11 16:31:21.290102,jpl,1.0,27.0,1.8,SURGE,140.295,252.531
1_1_179_801_2021-08-26 16:05:16.365312,jpl,0.7862529316254736,14.84,0.989,NORMAL,514.515,509.02684000000005
1_1_191_807_2021-07-07 15:27:44.091521,jpl,0.38030340918562977,9.96,0.6642,NORMAL,113.61,75.43704000000001
2_39_78_363_2020-02-29 04:26:41.263220,caltech,0.9983771502758845,26.9,1.7935,SURGE,44.955,80.6193
2_39_78_365_2021-06-05 20:49:35.187211,caltech,0.2803588164412906,14.61,0.9738,DISCOUNT,33.075,32.21505
2_39_90_440_2020-02-25 16:53:17.270090,caltech,0.15660734244690913,12.13,0.8088,DISCOUNT,89.73,72.56166
2_39_138_29_2021-07-05 16:57:59.468974,caltech,0.9983536384590056,26.9,1.7934,SURGE,173.205,310.6143
2_39_125_21_2021-05-26 18:23:43.696744,caltech,0.7718446601941747,14.66,0.9775,NORMAL,20.235,19.77634
1_1_178_828_2021-08-11 14:22:00.961134,jpl,0.9994860166288738,26.97,1.7979,SURGE,605.37,1088.45526
2_39_129_17_2021-08-26 00:42:47.558331,caltech,0.9993786246893123,26.96,1.7975,SURGE,240.64499999999998,432.51928
1_1_193_820_2021-06-01 11:37:31.686784,jpl,0.998100803506209,26.89,1.7924,SURGE,172.74,309.66524
1_1_178_824_2021-06-02 17:01:45.595472,jpl,0.9975343430785487,26.85,1.7901,SURGE,107.505,192.43395
2_39_81_4550_2021-06-02 15:22:26.301751,caltech,1.0,27.0,1.8,SURGE,173.85,312.93
1_1_194_822_2021-06-07 14:58:12.163037,jpl,0.26313550911617095,14.26,0.9508,DISCOUNT,79.72500000000001,75.7919
1_1_194_822_2021-08-30 20:19:56.516612,jpl,0.9992794523838116,26.96,1.7971,SURGE,206.60999999999999,371.34704
1_1_193_816_2021-06-30 15:39:23.850205,jpl,0.8607342966676496,18.64,1.2429,SURGE,242.73,301.63248
1_1_179_810_2021-07-09 14:55:36.908914,jpl,1.0,27.0,1.8,SURGE,389.76000000000005,701.5680000000001
2_39_79_383_2021-08-16 17:24:10.990971,caltech,0.27497389488339713,14.5,0.9666,DISCOUNT,129.915,125.58449999999999
1_1_178_824_2021-08-19 15:48:54.154208,jpl,0.7359235961951519,14.23,0.9487,NORMAL,139.62,132.45284
2_39_78_365_2021-03-31 21:29:10.486136,caltech,0.13340104367316918,11.67,0.7779,DISCOUNT,32.565,25.335569999999997
1_1_179_809_2021-07-09 15:38:32.280740,jpl,0.9996148216624297,26.98,1.7985,SURGE,286.65,515.5878
2_39_139_28_2020-12-05 22:02:57.683411,caltech,0.9953183520599249,26.72,1.7813,SURGE,29.265,52.13072
1_1_179_787_2021-06-24 20:09:47.144609,jpl,0.9996663552649141,26.98,1.7987,SURGE,184.58999999999997,332.01588
2_39_81_4550_2021-05-26 03:41:43.072749,caltech,1.0,27.0,1.8,SURGE,207.45,373.41
2_39_130_31_2021-05-24 20:55:07.871442,caltech,0.5938985394520784,12.53,0.8351,NORMAL,89.355,74.64121
2_39_139_28_2021-07-16 02:25:48.461035,caltech,0.9992696465089104,26.96,1.7971,SURGE,95.625,171.87
2_39_138_29_2021-08-10 16:46:20.207550,caltech,0.26519337016574585,14.3,0.9536,DISCOUNT,87.54,83.4548
1_1_179_800_2021-06-10 17:13:25.942241,jpl,0.9988324977680105,26.93,1.7953,SURGE,354.33,636.14046
1_1_179_810_2021-08-19 12:33:29.595210,jpl,0.9749696601941749,25.5,1.6999,SURGE,390.06,663.1020000000001
1_1_178_817_2021-08-11 22:23:12.936379,jpl,0.889036671100133,20.34,1.3561,SURGE,120.435,163.30986
2_39_126_20_2021-07-31 13:33:58.453958,caltech,0.27958554335759217,14.59,0.9728,DISCOUNT,332.985,323.88341
1_1_191_802_2021-07-08 20:04:36.824779,jpl,0.4808252710106073,11.17,0.7447,NORMAL,51.81,38.58118
2_39_127_19_2021-08-17 22:00:31.093965,caltech,0.3707981382520255,9.85,0.6566,NORMAL,40.65,26.6935
2_39_79_379_2021-04-13 18:01:13.939545,caltech,0.3678281766296185,9.81,0.6543,NORMAL,141.225,92.36115
2_39_81_4550_2021-06-10 22:30:43.737087,caltech,1.0,27.0,1.8,SURGE,130.5,234.89999999999998
1_1_179_796_2021-09-01 15:30:43.791190,jpl,0.1801754060570732,12.6,0.8402,DISCOUNT,176.055,147.8862
2_39_79_379_2021-02-19 18:32:57.620865,caltech,1.0,27.0,1.8,SURGE,153.54000000000002,276.372
1_1_179_797_2021-06-24 14:13:33.167726,jpl,0.9969273929597221,26.82,1.7877,SURGE,427.17,763.7799600000001
1_1_179_788_2021-07-01 15:20:54.259919,jpl,0.14521711207050345,11.9,0.7936,DISCOUNT,96.94500000000001,76.9097
1_1_179_779_2021-08-17 19:57:47.528073,jpl,0.4323091805242065,10.59,0.7058,NORMAL,13.26,9.36156
2_39_89_25_2020-02-27 17:04:10.113429,caltech,0.46957993084675936,11.03,0.7357,NORMAL,83.43,61.34886
1_1_193_820_2021-09-06 10:35:34.398450,jpl,0.883560399636694,20.01,1.3342,SURGE,234.88500000000002,313.33659000000006
2_39_138_29_2021-07-08 02:00:35.487752,caltech,0.5170068027210885,11.6,0.7736,NORMAL,12.885,9.9644
1_1_193_829_2021-08-09 14:02:00.181095,jpl,0.344220451112153,9.53,0.6354,NORMAL,91.66499999999999,58.237829999999995
1_1_194_818_2021-08-26 15:05:06.507204,jpl,0.9997933314962799,26.99,1.7992,SURGE,452.07000000000005,813.42462
2_39_130_31_2021-08-06 21:19:59.678928,caltech,0.7771648626144879,14.73,0.9817,NORMAL,95.625,93.90375
2_39_79_380_2020-07-13 15:25:08.131933,caltech,0.9868961048311614,26.21,1.7476,SURGE,166.75431666666665,291.3753759888889
2_39_139_28_2021-08-06 03:39:11.024949,caltech,0.9950641658440277,26.7,1.7803,SURGE,25.995,46.271100000000004
2_39_129_17_2021-05-14 16:08:00.846958,caltech,0.7668985003260161,14.6,0.9735,NORMAL,94.28999999999999,91.7756
2_39_79_380_2020-12-08 18:11:38.412532,caltech,0.27748369411097457,14.55,0.97,DISCOUNT,82.98,80.4906
2_39_81_4550_2021-06-22 19:18:51.489301,caltech,1.0,27.0,1.8,SURGE,228.12,410.616
2_39_79_383_2020-03-22 21:38:59.221748,caltech,0.5154438710642435,11.59,0.7724,NORMAL,87.30000000000001,67.4538
1_1_194_821_2021-08-09 12:48:25.129632,jpl,0.598092703481925,12.58,0.8385,NORMAL,148.95,124.9194
2_39_78_365_2021-03-12 22:53:04.984836,caltech,0.18580610364510766,12.72,0.8477,DISCOUNT,34.739999999999995,29.459519999999998
2_39_138_29_2021-08-13 02:22:07.656757,caltech,0.9991944578701466,26.95,1.7968,SURGE,88.365,158.76245
2_39_79_377_2021-07-27 15:45:11.022308,caltech,0.9108485499462942,21.65,1.4434,SURGE,567.885,819.64735
2_39_81_4550_2021-07-02 23:11:03.398709,caltech,1.0,27.0,1.8,SURGE,674.1600000000001,1213.488
1_1_191_807_2021-06-03 16:14:21.624545,jpl,0.549290716466152,11.99,0.7994,NORMAL,116.78999999999999,93.35414
2_39_79_380_2021-08-31 16:30:40.193702,caltech,0.27621929512281945,14.52,0.9683,DISCOUNT,54.78,53.02704
1_1_191_803_2021-08-25 16:40:59.581771,jpl,0.9986507524649714,26.92,1.7946,SURGE,223.17000000000002,400.51576
2_39_81_4550_2021-05-24 21:08:45.203385,caltech,1.0,27.0,1.8,SURGE,222.45,400.41
2_39_79_383_2020-03-06 16:10:56.932602,caltech,0.1280522269952521,11.56,0.7707,DISCOUNT,42.405,32.68012
2_39_127_19_2020-03-02 17:01:18.204032,caltech,0.39666649728136594,10.16,0.6773,NORMAL,76.33500000000001,51.704240000000006
2_39_125_21_2021-03-08 20:07:08.110768,caltech,0.9797639123102868,25.79,1.7191,SURGE,39.105000000000004,67.23453
2_39_127_19_2021-07-22 17:13:19.152470,caltech,0.8945041061276058,20.67,1.378,SURGE,75.48,104.01144000000001
1_1_193_820_2021-08-10 14:46:57.055355,jpl,0.4598884352176663,10.92,0.7279,NORMAL,144.99,105.55272000000001
2_39_131_30_2021-08-13 14:52:31.289371,caltech,0.4084674228435769,10.3,0.6868,NORMAL,78.80999999999999,54.1162
2_39_81_4550_2021-08-07 18:32:15.450692,caltech,1.0,27.0,1.8,SURGE,459.3,826.74
2_39_89_25_2020-03-12 15:40:12.696183,caltech,0.13123171920701981,11.62,0.775,DISCOUNT,91.45500000000001,70.84714
1_1_193_820_2021-07-09 19:16:58.044220,jpl,0.9994425553263838,26.97,1.7978,SURGE,406.67999999999995,731.2106399999999
2_39_81_4550_2021-04-24 22:31:35.278487,caltech,1.0,27.0,1.8,SURGE,179.37,322.866
2_39_81_4550_2021-08-28 04:50:51.304888,caltech,1.0,27.0,1.8,SURGE,789.96,1421.928
2_39_81_4550_2021-04-12 06:11:42.600448,caltech,1.0,27.0,1.8,SURGE,190.785,343.413
1_1_179_798_2021-06-30 16:41:16.720000,jpl,0.9936395759717315,26.62,1.7746,SURGE,16.935,30.053980000000003
1_1_193_816_2021-08-24 18:48:48.970714,jpl,0.9988777914936595,26.93,1.7955,SURGE,95.985,172.32507
2_39_81_4550_2021-03-30 23:21:21.923463,caltech,1.0,27.0,1.8,SURGE,444.87,800.7660000000001
2_39_129_17_2021-08-11 15:44:27.035027,caltech,0.3606652205350687,9.73,0.6485,NORMAL,58.545,37.97619
1_1_193_827_2021-09-03 14:28:41.020228,jpl,0.6287725098304405,12.95,0.863,NORMAL,376.665,325.18745
2_39_126_20_2021-05-13 01:43:25.931020,caltech,0.5609996711608024,12.13,0.8088,NORMAL,134.655,108.89101000000001
2_39_139_28_2021-07-26 18:58:31.634753,caltech,0.06344827586206896,10.27,0.6846,DISCOUNT,11.07,7.57926
1_1_179_798_2021-08-17 16:03:06.694984,jpl,0.9996286117507241,26.98,1.7985,SURGE,158.95499999999998,285.90706
2_39_89_25_2021-06-17 15:46:25.492564,caltech,0.9986545576858393,26.92,1.7946,SURGE,156.495,280.85636
2_39_92_436_2021-07-08 02:43:23.216187,caltech,0.9994297445255473,26.97,1.7977,SURGE,191.385,344.11023
1_1_193_820_2021-08-02 13:35:27.979231,jpl,0.8040985534517229,15.25,1.0164,SURGE,246.825,250.93874999999997
2_39_79_378_2020-02-25 17:41:07.815784,caltech,0.9097498420250529,21.58,1.439,SURGE,13.92,20.026239999999998
1_1_193_819_2021-06-24 19:24:57.542402,jpl,0.9995820876330087,26.97,1.7983,SURGE,118.935,213.84513
1_1_191_806_2021-08-31 18:42:38.372736,jpl,0.4163723730677937,10.4,0.6931,NORMAL,129.405,89.72080000000001
1_1_193_827_2021-09-01 19:46:44.505636,jpl,0.660312071554482,13.32,0.8882,NORMAL,89.58000000000001,79.54704000000001
2_39_138_29_2021-04-02 21:54:51.047535,caltech,0.9517177344475395,24.1,1.6069,SURGE,92.05499999999999,147.9017
2_39_81_4550_2021-04-29 01:42:58.502490,caltech,1.0,27.0,1.8,SURGE,130.59,235.06199999999998
2_39_79_383_2020-03-05 21:06:02.765577,caltech,0.9936554416788678,26.62,1.7746,SURGE,13.98,24.80984
1_1_179_815_2021-07-13 20:10:22.021583,jpl,0.9991100035599858,26.95,1.7964,SURGE,264.075,474.45475
1_1_178_823_2021-09-09 14:30:02.695580,jpl,0.5137863901842713,11.57,0.771,NORMAL,93.045,71.76871
1_1_193_819_2021-08-27 19:57:08.706837,jpl,0.63513891665001,13.02,0.8681,NORMAL,197.38500000000002,171.33018
2_39_81_4550_2021-01-28 03:40:45.690424,caltech,1.0,27.0,1.8,SURGE,297.57,535.626
2_39_79_379_2021-02-02 16:20:27.929346,caltech,0.5560306953312636,12.07,0.8048,NORMAL,148.38,119.39644
2_39_78_366_2020-03-11 15:04:17.021151,caltech,0.9942307692307693,26.65,1.7769,SURGE,11.655000000000001,20.70705
2_39_125_21_2021-05-04 17:56:01.285185,caltech,0.7017073987278205,13.82,0.9214,NORMAL,24.195,22.29166
2_39_126_20_2021-07-26 19:51:49.363996,caltech,0.9983136593591906,26.9,1.7933,SURGE,134.1,240.48599999999996
2_39_79_379_2021-09-09 15:34:17.075405,caltech,0.1758727066082156,12.52,0.8345,DISCOUNT,83.28,69.51104
1_1_178_823_2021-08-26 21:59:00.958788,jpl,0.5075568450172053,11.49,0.766,NORMAL,187.53,143.64798000000002
2_39_81_4550_2021-01-27 02:12:03.023279,caltech,1.0,27.0,1.8,SURGE,189.78,341.604
1_1_194_822_2021-08-09 15:53:41.318153,jpl,0.6073979195777054,12.69,0.8459,NORMAL,258.93,219.05478
1_1_179_777_2021-08-04 15:24:18.403146,jpl,0.31107517345714436,9.13,0.6089,NORMAL,84.88499999999999,51.66667
2_39_81_4550_2021-06-22 20:48:29.123364,caltech,1.0,27.0,1.8,SURGE,125.1,225.18
2_39_139_28_2021-08-28 02:28:07.098242,caltech,0.22301188579830902,13.46,0.8973,DISCOUNT,13.26,11.89864
2_39_89_25_2021-01-22 19:10:14.968441,caltech,0.9976498237367802,26.86,1.7906,SURGE,22.98,41.14952
2_39_81_4550_2021-03-13 01:44:32.769114,caltech,1.0,27.0,1.8,SURGE,432.15,777.87
2_39_81_4550_2021-04-28 21:28:34.488828,caltech,1.0,27.0,1.8,SURGE,364.89,656.802
2_39_81_4550_2021-05-28 17:04:45.646414,caltech,1.0,27.0,1.8,SURGE,604.47,1088.046
2_39_79_381_2020-03-12 15:45:12.617250,caltech,0.907177511415525,21.43,1.4287,SURGE,118.74000000000001,169.63988
2_39_123_23_2020-03-05 17:55:33.434004,caltech,0.298390488205834,14.97,0.9979,DISCOUNT,94.395,94.20621000000001
2_39_78_365_2021-07-26 03:49:38.985479,caltech,0.3829223558182189,10.0,0.6663,NORMAL,31.8,21.200000000000003
2_39_81_4550_2021-03-29 23:45:12.095939,caltech,1.0,27.0,1.8,SURGE,62.91,113.238
